27.068,6.164,0.80249,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0028413,0.24951,0.032484,-0.021764,0.21872,0.040616,0.029941,0.23803,0.024551
0.014529,0.27036,0.035198,-0.011021,0.25454,0.047267,0.010151,0.2425,0.025012
-0.021608,0.16004,0.020835,-0.012428,0.15997,0.029706,0.025945,0.19032,0.01963
-0.043793,0.2103,0.027379,-0.040893,0.20624,0.038298,0.067933,0.1978,0.020402
-0.015293,0.25521,0.033225,-0.037021,0.26858,0.049873,0.041722,0.25859,0.026672
-0.023262,0.23349,0.030398,-0.013354,0.25616,0.047567,0.024073,0.19534,0.020147
0.0057411,0.21782,0.028358,-0.033619,0.1998,0.037101,0.0091456,0.22046,0.022739
0.0035152,0.26633,0.034673,0.010556,0.25863,0.048026,0.00045664,0.21639,0.022319
-0.042357,0.2361,0.030737,-0.017767,0.18409,0.034184,0.043743,0.20231,0.020867
-0.017127,0.22994,0.029936,-0.0026053,0.21124,0.039226,0.026888,0.19406,0.020016
0.00057891,0.24618,0.032051,-0.04157,0.18936,0.035163,0.014042,0.22799,0.023516
0.0030401,0.28534,0.037148,-0.097153,0.23435,0.043517,0.042239,0.25511,0.026313
0.02584,0.29064,0.037838,-0.090215,0.31491,0.058477,0.030892,0.26846,0.027689
0.028823,0.16826,0.021906,-0.052109,0.12616,0.023427,0.0028272,0.16742,0.017268
-0.0023313,0.15758,0.020515,-0.010879,0.22667,0.042091,0.022808,0.16792,0.01732
-0.035886,0.17948,0.023366,-0.014957,0.15016,0.027884,0.027101,0.20059,0.02069
-0.01224,0.24545,0.031955,-0.045377,0.22064,0.040973,0.027977,0.19192,0.019795
-0.015935,0.2349,0.030581,-0.062937,0.1989,0.036934,0.026586,0.19889,0.020514
-0.0022175,0.22282,0.029009,-0.02692,0.18748,0.034814,0.033559,0.2313,0.023857
0.025711,0.16313,0.021238,-0.066607,0.18381,0.034133,-0.004038,0.18127,0.018696
-0.036887,0.22729,0.029591,-0.052556,0.1881,0.034929,0.041695,0.18369,0.018946
-0.0036635,0.21354,0.027801,0.004239,0.26605,0.049404,0.0053591,0.20773,0.021425
0.018031,0.20516,0.026709,-0.045085,0.18906,0.035107,0.020927,0.19382,0.019991
0.0069674,0.21709,0.028263,0.016214,0.22309,0.041427,0.003695,0.19732,0.020352
-0.017598,0.16605,0.021618,0.065893,0.19175,0.035607,0.0015358,0.19631,0.020247
0.027129,0.30523,0.039737,0.1253,0.30078,0.055854,-0.042117,0.22752,0.023467
0.030164,0.24464,0.03185,-0.0089898,0.16896,0.031375,-0.0058812,0.20211,0.020846
0.044339,0.40017,0.052098,-0.061296,0.27693,0.051425,0.034638,0.30885,0.031855
